Transaction_ID,Customer_ID,Transaction_Timestamp,Amount,Merchant_Category,Payment_Method,City,State,Country,Device_Type,Customer_Type,Transaction_Status,Fraud_Flag,Risk_Score,Risk_Level,Risk_Factors,Failed_Attempts_24h,Transactions_Last_10_Min,Card_Network,Merchant_ID,Transaction_Currency,IP_Risk_Category
TXN143665,CUST7655,2026-03-18 18:57:36,1652.06,GAMING, Debit Card ,Poona,MH,India,WINDOWS,NEW,blocked,Yes,62,Low,New Device; Failed Authentication,11,1,visa,MID1860,INR,Blacklisted
TXN116913,CUST2725,2026-06-30 05:50:00,1209.59,Clothing,Credit Card,Gurugram,HR,India,Android,New,Approved,No,15,Low,,6,5,Visa,MID5730,INR,trusted
TXN126769,CUST7831,2026-02-11 18:14:00,2222.4,Jewellery,Wallet,Kochi,KL,India,iOS,Premium,Approved,No,8,Low,,4,2,Amex,MID5211,INR,NEW IP
TXN132491,CUST5803,2026-03-23 03:34:00,3798.84,Travel,,Indore,MP,India,Android,Premium,Approved,No,5,Low,Unusual Time,5,6,RUPAY,MID5431,INR,trusted
TXN125777,CUST5272,2026-02-02 05:02:00,2275.17,Clothing,Net Banking,Nagpur,MH,India,iOS,Premium,Approved,No,17,Low,,3,6,RUPAY,MID5303,INR, VPN Detected
TXN132453,CUST4397,2026-06-11 14:33:00,10338.93,Online Services,Debit Card,Surat,GJ,India,Android,Premium,Approved,No,17,Low,,11,6,RuPay,MID3262,INR,trusted
TXN109017,CUST8646,2026-06-25 00:55:00,6008.79,Clothing,Net Banking,Chennai,TN,India,Android,New,Approved,No,33,Medium,Unusual Time,3,0,Amex,MID4978,INR,VPN Detected
TXN100766,CUST6028,2026-05-05 09:10:00,3575.76,,Wallet,Surat,GJ,India,Windows,Regular,Approved,No,1,Low,,9,6, Mastercard ,MID4116,INR,Trusted
TXN111313,CUST3572,2026-08-11 09:34:00,6232.45,Clothing,UPI,Jaipur,RJ,India,MacOS,New,Approved,No,1,Low,,6,0,RuPay,MID7765,INR,Unknown
TXN114986,CUST6735,2026-05-28 04:06:00,7560.1,Clothing,Credit Card,Thane,MH,India,MacOS,Premium,Blocked,No,22,Low,Unusual Time,11,5,Amex,MID1798,INR,NEW IP
TXN128007,CUST5454,2026-01-10 19:04:00,2377.95,Jewellery,Debit Card,Kolkata,WB,India,Android,Regular,Approved,No,9,Low,,1,2,visa,MID7383,INR, VPN Detected
TXN132030,CUST4892,2026-01-22 11:16:00,985.29,Online Services,UPI,Gurugram,HR,India,Android,Premium,Approved,No,6,Low,,11,6,RuPay,MID6314,Rs,New IP
TXN101964,CUST2863,2026-06-09 06:31:00,12049.23,Electronics,UPI,Kolkata,WB,India,iOS,Regular,Approved,No,6,Low,,9,5,Visa,MID7995,INR,VPN Detected
TXN102940,CUST1848,2026-05-11 22:24:00,1163.92,Education,UPI,Hyderabad,TS,India,iOS,Premium,Approved,No,1,Low,,10,4,amex ,MID7600,INR,Unknown
TXN101787,CUST1204,2026-02-03 01:23:00,4743.25,Food & Dining,Debit Card,Pune,MH,India,Android,Premium,Pending,No,20,Low,Unusual Time,4,3,Mastercard,MID8991,INR,NEW IP
TXN126214,CUST9666,2026-03-03 20:47:00,3256.1,Online Services,Debit Card,Noida,UP,India,MacOS,Premium,Approved,No,29,Low,,12,1,visa,MID8729,,Blacklisted
TXN122357,CUST8356,2026-02-13 20:21:00,762.72,Gaming,Debit Card,Surat,GJ,India,MacOS,Premium,Approved,Yes,27,Low,New Device,10,3,visa,MID5145,INR,Unknown
TXN123017,CUST6047,2026-04-22 13:38:00,3020.17,Online Services,Debit Card,Noida,UP,India,MacOS,Regular,Approved,No,35,Medium,Velocity Alert,12,4,Mastercard,MID2179,INR,New IP
TXN126886,CUST7945,2026-03-12 09:23:00,3425.86,Grocery,UPI,Chennai,TN,India,Android,Premium,Approved,No,1,Low,,4,0,Visa,MID4632,INR,NEW IP
TXN128787,CUST5389,2026-09-25 04:57:00,1288.77,Healthcare,UPI,Lucknow,UP,India,Android,New,Approved,No,35,Medium,Unusual Time; New Device,4,0, Mastercard ,MID1194,Rs,Trusted
TXN128981,CUST3743,,5756.58,Travel,UPI,Nashik,MH,India,Android,New,Approved,No,33,Medium,Unusual Time; Velocity Alert,1,2,Amex,MID2596,INR, VPN Detected
TXN133000,CUST1974,2026-07-31 00:37:00,7308.68,Food & Dining,Net Banking,Indore,MP,India,iOS,Regular,Approved,No,18,Low,Unusual Time,4,5,amex ,MID1369,INR,Blacklisted
TXN101125,CUST2975,2026-06-02 16:41:00,10434.32,Utilities,UPI,Kochi,KL,India,iOS,Regular,approved,No,17,Low,New Device,3,0,visa,MID2292,INR,Trusted
TXN117887,CUST9997,2026-08-08 17:33:00,1728.38,Electronics,Net Banking,Gurugram,HR,India,,New,Approved,No,15,Low,,3,4,,MID2591,INR,trusted
TXN115845,CUST9295,2026-06-20 20:09:00,4558.93,Healthcare,Debit Card,Pune,MH,India,Android,Regular,Approved,No,9,Low,,9,2,amex ,MID9600,INR, VPN Detected
TXN137486,CUST4410,2026-02-26 23:02:49,1289.93,Utilities, Wallet , MUMBAI ,MH,India,macos, Regular ,declined,YES,57,Medium,,2,6,visa,MID7293,INR,NEW IP
TXN129139,CUST2518,2026-01-21 02:46:00,1114.06,Grocery,Credit Card,Bengaluru,KA,India,iOS,Regular,Approved,No,32,Medium,Unusual Time,4,0,amex ,MID8527,INR,Blacklisted
TXN101086,CUST8492,2026-07-21 13:38:00,4649.9,Fuel,UPI,Chennai,TN,India,Android,New,Approved,No,14,Low,,11,6,Visa,MID8195,,Blacklisted
TXN127834,CUST9004,2026-02-02 17:39:00,531.35,Clothing,Debit Card,Mumbai,MH,India,iOS,Regular,Approved,Yes,51,Medium,Location Mismatch,0,3, Mastercard ,MID6873,INR,Trusted
TXN133061,CUST5431,2026-03-01 17:58:00,,Jewellery,Net Banking,Jaipur,RJ,India,Windows,Premium,Approved,No,30,Low,New Device,8,2,Mastercard,MID2148,Rs,Blacklisted
TXN121362,CUST8079,2026-05-06 15:01:00,7228.77,Jewellery,UPI,Indore,MP,India,Android,Regular,Approved,No,6,Low,,5,5,amex ,MID1651,INR,Unknown
TXN136204,CUST1823,2026-10-14 23:38:28,1698.77, Fuel ,Net Banking,Gurgaon,HR,India,Windows,REGULAR,PENDING,YES,38,High,Location Mismatch; Failed Authentication,12,4, Mastercard ,MID1506,INR,Blacklisted
TXN130789,CUST5675,2026-04-26 14:38:00,4228.32,Food & Dining,Debit Card,Thane,MH,India,iOS,New,Approved,No,1,Low,,2,2,visa,MID7300,INR,Unknown
TXN142381,CUST8901,2026-11-15 21:23:54,2426.98,GAMING,credit card, bengaluru,KA,India,MACOS,NEW, Approved ,Yes,83,Low,Unusual Time; New Device; Velocity Alert; Failed Authentication,8,4,Mastercard,MID7200,INR,New IP
TXN140095,CUST2910,2026-12-31 03:26:12,3130.8,grocery, Net Banking ,Mumbai,MH,India,,regular,Declined,No ,74,Critical,Unusual Time; Location Mismatch,14,3,RUPAY,MID4976,INR,trusted
TXN111172,CUST3384,2026-04-12 09:57:00,5581.6,Online Services,Net Banking,Indore,MP,India,Android,,Approved,No,1,Low,,5,2,Visa,MID8057,INR,New IP
TXN114095,CUST1624,2026-02-17 07:43:00,794.48,Utilities,UPI,Chennai,TN,India,Android,Regular,Approved,No,12,Low,Location Mismatch,11,4,visa,MID7875,INR,New IP
TXN121127,CUST1712,2026-09-09 20:22:00,3513.2,Online Services,Wallet,Nagpur,MH,India,Android,Premium,Approved,No,11,Low,,7,0,Amex,MID7545,INR,New IP
TXN130342,CUST7938,2026-05-15 18:08:00,1242.11,Healthcare,Debit Card,Indore,MP,India,Android,New,Approved,No,1,Low,,3,4,Visa,MID1688,INR,Trusted
TXN137909,CUST4141,2026-04-30 08:11:10,2250.25,HEALTHCARE, UPI ,BENGALURU ,KA,India,windows,REGULAR,pending,No,26,High,Unusual Time; Velocity Alert; Failed Authentication,10,5, Mastercard ,MID5978,INR,trusted
TXN135248,CUST1787,2026-01-26 08:27:54,744.9, Utilities ,CREDIT CARD,Indore,MP,India, nan ,premium,APPROVED,No,35,Low,,8,6,RuPay,MID5612,INR,Unknown
TXN107314,CUST5174,2026-02-07 08:08:00,4434.43,Travel,Debit Card,Ahmedabad,GJ,India,iOS,New,Approved,No,7,Low,,12,6,Visa,MID8769,INR,trusted
TXN131207,CUST8180,2026-01-11 15:03:00,1553.07,Electronics,UPI,Chennai,TN,India,Android,Premium,Approved,No,29,Low,New Device,12,6,Amex,MID2131,INR, VPN Detected
TXN132318,CUST2067,2026-03-03 08:23:00,19847.3,Electronics,UPI,Delhi,DL,India,MacOS,,Approved,No,13,Low,,1,1,RuPay,MID3153,INR,VPN Detected
TXN111142,CUST9988,2026-09-23 08:48:00,1881.87,Healthcare,Credit Card,Bengaluru,KA,India,iOS,Regular,Approved,No,10,Low,Location Mismatch,4,5,visa,MID8595,USD, VPN Detected
TXN127268,CUST4287,2026-04-13 02:04:00,1782.45,Clothing,Credit Card,Surat,GJ,India,iOS,Premium,Approved,No,41,Medium,Unusual Time; Location Mismatch,9,3,visa,MID2920,INR, VPN Detected
TXN122121,CUST3926,2026-05-05 19:34:00,1432.05,Online Services,Net Banking,,RJ,India,iOS,Premium,Pending,No,5,Low,,3,5,RUPAY,MID2064,INR,trusted
TXN126350,CUST6784,2026-05-24 11:05:00,,Travel,Wallet,Nashik,MH,India,Windows,Regular,Declined,No,10,Low,,8,0,amex ,MID7446,INR,Blacklisted
TXN121578,CUST5510,2026-08-14 07:11:00,3328.25,Online Services,UPI,,HR,India,iOS,New,Approved,No,1,Low,,5,2,amex ,MID7234,INR,Blacklisted
TXN112124,CUST8380,2026-01-12 00:54:00,4509.26,Grocery,UPI,Nagpur,MH,India,Windows,Regular,Approved,No,16,Low,Unusual Time,7,2,amex ,MID7762,INR,New IP
TXN104033,CUST4881,2026-04-29 04:18:00,1017.03,Food & Dining,Credit Card,Delhi,DL,India,Windows,Premium,Approved,No,42,Medium,Unusual Time,6,5,amex ,,INR,Trusted
TXN128834,CUST2708,2026-04-05 09:56:00,5579.27,,Wallet,Kochi,KL,India,Android,Regular,Approved,No,1,Low,,8,4,RuPay,MID9751,inr, VPN Detected
TXN129726,CUST8124,2026-06-15 10:42:00,1247.52,Grocery,Net Banking,Surat,GJ,India,Android,Premium,Approved,No,8,Low,,12,4,Visa,MID7033,INR,trusted
TXN111473,CUST3429,2026-02-18 05:00:00,1885.89,Education,UPI,Mumbai,MH,India,Windows,Premium,Approved,No,5,Low,,1,4,amex ,MID4837,INR,Trusted
TXN100386,CUST9526,2026-04-27 21:52:00,13722.78,Utilities,UPI,Hyderabad,TS,India, Windows ,New,Approved,No,9,Low,,7,2,Mastercard,MID5515,USD,Unknown
TXN109691,CUST2078,2026-08-14 20:07:00,2944.08,Grocery,Wallet,Gurugram,HR,India,Windows,New,Approved,No,14,Low,,11,0,Visa,MID1239,INR,Unknown
TXN110677,CUST4049,2026-07-10 10:17:00,1350.28,Jewellery,WALLET,Indore,MP,India,Android,New,Approved,No,12,Low,,5,5,Mastercard,MID4483,INR, VPN Detected
TXN104012,CUST9500,2026-06-02 15:05:00,2218.32,Utilities,Wallet,Surat,GJ,India,iOS,Regular,Approved,No,1,Low,,3,4,amex ,MID8577,INR ,trusted
TXN119997,CUST6066,2026-06-30 22:31:00,5074.58,Healthcare,Credit Card,Pune,MH,India,Android,New,Approved,No,15,Low,,4,6,RUPAY,MID6816,INR,New IP
TXN138919,CUST5516,2026-04-11 15:47:14,701.34,EDUCATION,WALLET,New Delhi,DL,India,Windows,New,declined,YES,87,Medium,Failed Authentication,6,4,Mastercard,MID8745,USD,trusted
TXN129078,CUST3457,2026-08-19 18:37:00,6423.81,Fuel,UPI,Lucknow,UP,India,MacOS,Regular,Approved,No,15,Low,,6,6,RuPay,MID7361,INR,New IP
TXN142136,CUST2519,2026-11-05 08:31:32,1329.71,Online Services, Wallet ,Chennai,TN,India,android,new,DECLINED,Y,39,Low,Unusual Time; New Device; Failed Authentication,14,5,RUPAY,MID7602,INR,Blacklisted
TXN-ERROR,CUST8339,2026-01-20 02:52:00,1318.54,Utilities,Debit Card,Nagpur,MH,India,Windows,Regular,Blocked,Yes,51,Medium,Unusual Time,2,3,amex ,MID6868,INR,Blacklisted
TXN113695,CUST4538,2026-01-17 13:45:00,967.03,Healthcare,Credit Card,Indore,MP,India,Android,Premium,Approved,No,1,Low,,5,4,visa,MID1554,INR,Unknown
TXN125505,CUST2692,2026-06-19 20:52:00,,Utilities,Net Banking,Surat,GJ,India,,New,Declined,Yes,46,Medium,New Device,4,5,RuPay,MID6588,INR,Blacklisted
TXN133880,CUST6905,2026-01-08 18:02:00,702.83,Electronics,Wallet,Noida,UP,India,iOS,Premium,Approved,No,1,Low,,2,1,RuPay,MID7829,INR,NEW IP
TXN121225,CUST4489,2026-04-12 03:47:00,11192.63,Jewellery,UPI,Nagpur,MH,India,Windows,Regular,Approved,No,23,Low,Unusual Time,8,0,RUPAY,MID7423,INR, VPN Detected
TXN111619,CUST2848,2026-01-02 00:43:00,1398.69,Healthcare,Credit Card,Kochi,KL,India,MacOS,Premium,Approved,No,5,Low,Unusual Time,7,6,RuPay,MID6604,INR,trusted
TXN119712,CUST7870,2026-07-20 23:12:00,150.66,Fuel,Wallet,Nashik,MH,India,MacOS,Regular,Declined,No,7,Low,,2,3,amex ,MID4687,INR,NEW IP
TXN101076,CUST9527,2026-01-14 17:58:00,5991.57,Grocery,,Gurgaon,HR,India,iOS,premium,Approved,No,23,Low,,2,5, Mastercard ,MID7411,INR ,Trusted
TXN123599,CUST8987,2026-01-13 21:29:00,882.52,Fuel, Wallet ,Hyderabad,TS,India,Windows,Premium,Approved,No,1,Low,,4,0,RUPAY,MID5143,INR,Unknown
TXN101848,CUST7137,2026-04-23 03:17:00,5154.36,Electronics,Debit Card,Hyderabad,TS,India,Windows,Premium,Approved,No,18,Low,Unusual Time,1,5,Amex,MID6767,INR,New IP
TXN133303,CUST4934,2026-08-25 03:56:00,20922.69, Clothing ,Credit Card,Gurugram,HR,India,Windows,Premium,Approved,No,17,Low,Unusual Time,5,2,RuPay,MID5695,INR,trusted
TXN134698,CUST7107,2026-05-27 11:52:00,6857.71,Food & Dining,Net Banking,Indore,MP,India,MacOS,Regular,Approved,No,21,Low,Velocity Alert,8,2,RuPay,MID7624,Rs,trusted
TXN118427,CUST8586,2026-04-25 13:34:00,2694.65,Gaming,UPI,Delhi,DL,India,MacOS,Regular,Approved,No,9,Low,,11,3,Visa,MID3589,,VPN Detected
TXN122578,CUST7665,2026-07-13 05:34:00,4275.65,Food & Dining,Credit Card,,KL,India,MacOS,Regular,Approved,No,8,Low,,6,4,RUPAY,MID7334,INR, VPN Detected
TXN127746,CUST6851,2026-08-09 05:44:00,4551.55,Food & Dining,Debit Card,Thane,MH,India,MacOS,Regular,Approved,No,8,Low,,6,3,amex ,MID2064,Rs,Trusted
TXN142248,CUST1972,2026-01-24 00:03:28,1155.38,gaming,Wallet,Ahmedabad,GJ,India,macos,Regular,DECLINED,YES,85,Medium,New Device,1,0,Visa,MID8791,INR,NEW IP
TXN133021,CUST2145,2026-04-10 17:27:00,1001.18,Grocery,Wallet,Chennai,TN,India,Windows,Premium,Blocked,No,NA,Low,,0,4,amex ,MID5955,INR,Blacklisted
TXN114676,CUST9047,2026-06-25 03:39:00,756.31,Utilities,Credit Card,Kolkata,WB,India,MacOS,Premium, Approved ,No,13,Low,Unusual Time,12,5,Visa,MID8440,INR,Trusted
TXN108082,CUST3346,2026-07-13 23:48:00,1433.98,Travel,Debit Card,Surat,GJ,India,iOS,Regular,Approved,No,1,Low,,1,5, Mastercard ,MID7137,INR, VPN Detected
TXN130955,CUST7730,2026-07-27 11:10:00,2226.73,Jewellery,Wallet,Delhi,DL,India,Windows,Regular,Approved,No,1,Low,,3,2,Mastercard,MID8704,INR,Unknown
TXN106141,CUST2598,2026-08-08 20:38:00,6376.21,Healthcare,Wallet,Chennai,TN,India,Windows,New,Approved,No,12,Low,,7,4,Visa,MID2336,,NEW IP
TXN136627,CUST4652,2026-05-01 07:26:40,2106.18,Food & Dining, Wallet ,KOLKATA ,WB,India,ANDROID,NEW,blocked,Y,52,Low,Unusual Time; New Device; Location Mismatch,12,0,Mastercard,MID7947,INR,Blacklisted
TXN139510,CUST1654,2026-08-26 17:32:12,1406.7,HEALTHCARE,net banking,Delhi,DL,India,Android,NEW,Approved, yes ,85,Critical,Unusual Time; New Device; Location Mismatch,5,7,visa,MID7381,Rs,NEW IP
TXN106803,CUST8761,2026/05/25 10:28:00,2905.7,Electronics,Wallet,Bengaluru,KA,India,iOS,Regular,Approved,No,4,Low,,8,6,Mastercard,MID9683,INR,New IP
TXN134008,CUST5595,2026-04-03 19:34:00,3101.07,Jewellery,Wallet,Thane,MH,India,Windows,Premium,Approved,No,1,Low,,7,5,Visa,MID6417,INR,NEW IP
TXN132466,CUST6169,08-05-2026 07:08 AM,6128.96,Travel,Wallet,Hyderabad,TS,India,Windows,New,Declined,No,11,Low,,0,2,RuPay,MID6363,INR,NEW IP
TXN101227,CUST8476,2026-04-13 21:02:00,6653.75,Fuel,Credit Card,Mumbai,MH,India,Windows,New,Approved,No,16,Low,,5,3,Amex,MID2505,INR,New IP
TXN102067,CUST8343,2026-04-14 19:57:00,2245.75,Gaming,UPI,,MH,India,Windows,NEW,Pending,No,15,Low,,4,6,visa,MID3189,INR,trusted
TXN133528,CUST2086,2026-08-29 00:21:00,5833.09,Grocery,Wallet,Thane,MH,India,Android,New,Approved,No,25,Low,Unusual Time,4,6,Amex,MID9754,INR,trusted
TXN132388,CUST6509,2026-06-13 05:32:00,9213.52,,Debit Card,Nashik,MH,India,Windows,Premium,Approved,No,27,Low,,3,4,RUPAY,MID6493,inr,Unknown
TXN139583,CUST6039,2026-06-09 22:33:36,5494.41,food & dining,NET BANKING,KOLKATA ,WB,India,Windows,Regular,APPROVED,No ,35,High,High Amount; Unusual Time,1,3,Visa,MID3346,INR,trusted
TXN106426,CUST6189,2026-01-18 20:43:00,Rs.2231.94,Education,Net Banking,Thane,MH,India,Windows,Premium,Blocked,No,1,Low,,2,0,Mastercard,MID6230,Rs,Trusted
TXN127282,CUST1881,2026-06-14 20:29:00,1559.87,Online Services,Debit Card,Pune,MH,India,Android,Regular,Blocked,No,10,Low,,9,2, Mastercard ,MID8720,INR, VPN Detected
TXN137697,CUST1663,2026-08-26 23:31:43,2011.57,food & dining,NET BANKING,Mumbai,MH,India,Android, Premium , Blocked ,No,45,High,High Amount; Velocity Alert,5,3,visa,MID9680,,Unknown
TXN112259,CUST2140,2026-05-23 16:06:00,412.74,Electronics,Net Banking,Nashik,MH,India,Android,New,Approved,No,34,Medium,New Device,10,4, Mastercard ,MID2219,inr, VPN Detected
TXN139893,CUST5247,2026-04-15 21:38:13,780.59,ONLINE SERVICES,Net Banking,Poona,MH,India,Windows,premium,APPROVED, yes ,35,Critical,New Device,7,3,Amex,MID7585,INR, VPN Detected
TXN131807,CUST2615,2026-02-04 16:23:00,5321.08,Utilities,Net Banking,Kochi,KL,India,Windows,Premium,Approved,No,6,Low,,1,1,RuPay,MID3231,inr,VPN Detected
TXN109813,CUST5228,2026-06-04 08:46:00,338.34,Food & Dining,UPI,Indore,MP,India,iOS,Premium,Approved,No,3,Low,,4,4,amex ,MID2992,INR,VPN Detected
TXN138204,CUST8657,2026-11-12 18:11:26,853.65,NAN, Net Banking ,Surat,GJ,India,android,NEW, Declined ,YES,80,Medium,Unusual Time; New Device,5,4,RUPAY,MID9019,INR,Unknown
TXN127411,CUST2000,2026-07-02 09:51:00,8184.74,Utilities,Wallet,,MH,India,Android,Premium,Declined,No,9,Low,,4,2,RuPay,MID3486,INR,VPN Detected
TXN-ERROR,CUST8338,2026-03-21 07:38:00,1586.1,Education,UPI,Hyderabad,TS,India,macos,Regular,Approved,No,41,Medium,New Device; Velocity Alert; Failed Authentication,10,1, Mastercard ,MID7062,INR,Trusted
TXN118351,CUST9722,2026-08-04 18:53:00,,Clothing,UPI,Ahmedabad,GJ,India,iOS,New,Approved,No,5,Low,,7,6,visa,MID9122,INR,Blacklisted
TXN104920,CUST3347,2026-05-27 02:28:00,375.95,Healthcare,Debit Card,Thane,MH,India,iOS,New,Approved,No,18,Low,Unusual Time,12,5,Visa,MID6275,INR,New IP
TXN107881,CUST7870,2026-08-04 18:30:00,387.78,Online Services,Net Banking,Nashik,MH,India,MacOS,Regular,Approved,No,1,Low,,3,1,visa,MID3940,INR, VPN Detected
TXN122757,CUST2515,2026-06-08 03:19:00,9200.71,Clothing,Credit Card,Kolkata,WB,India,iOS,Premium,Approved,No,42,Medium,Unusual Time,6,4,visa,MID8316,INR,VPN Detected
TXN140401,CUST7393,2026-11-14 02:10:11,920.17, nan ,Debit Card,thane,MH,India,android,premium,PENDING,YES,47,High,Unusual Time; Failed Authentication,14,1,Amex,MID8723,INR,New IP
TXN128473,CUST2786,2026-02-23 02:38:00,6254.55,Healthcare,Credit Card,Thane,MH,India,MacOS,New,Approved,2,7,Low,Unusual Time,12,0,RuPay,MID7845,INR,New IP
TXN131804,CUST8635,2026-05-27 15:58:00,1191.64,Grocery,UPI,Kochi,KL,India, MacOS ,New,Approved,No,9,Low,,5,0,Visa,MID4520,INR,NEW IP
TXN131352,CUST8447,2026-07-21 20:03:00,2135.04,Jewellery,Wallet,thane,MH,India,Android,Regular,Approved,No,35,Medium,Velocity Alert,2,2,Visa,MID6934,INR,VPN Detected
TXN131097,CUST5606,2026-04-26 00:50:00,1369.01,Jewellery,UPI,Kolkata,WB,India,Windows,New,Approved,No,23,Low,Unusual Time,5,6, Mastercard ,MID8526,INR ,VPN Detected
TXN124239,CUST5700,2026-04-13 06:29:00,5317.84,Gaming,Debit Card,Nashik,MH,India,Windows,New,Approved,No,1,Low,,3,6,amex ,MID8074,INR,NEW IP
TXN106128,CUST9116,2026-08-09 18:03:00,3665.16,Gaming,Net Banking,Kolkata,WB,India,MacOS,New,Approved,No,3,Low,,10,4,Visa,MID9794,USD, VPN Detected
TXN141517,CUST4963,2026-08-17 02:22:40,1054.79, Clothing ,WALLET,Jaipur,RJ,India,windows,regular,Declined,Y,75,Medium,Unusual Time; New Device; Velocity Alert,13,2,Visa,MID3271,INR,trusted
TXN128710,CUST7198,2026-06-10 04:32:00,1390.24,Clothing,Debit Card,Pune,MH,India,Android,Regular,Blocked,Yes,22,Low,Unusual Time,10,5,RuPay,MID6150,INR,Trusted
TXN126563,CUST5869,2026-01-25 05:10:00,4917.85,Healthcare,UPI,Hyderabad,TS,India,Android,Regular,Blocked,No,1,Low,,10,0,amex ,MID1132,INR,NEW IP
TXN106434,CUST7548,2026-01-11 16:05:00,6508.36,Electronics,Net Banking,Nagpur,MH,India,MacOS,Regular,Approved,No,20,Low,,1,3,Amex,MID8858,INR,VPN Detected
TXN142424,CUST2380,2026-09-17 17:06:00,391.32,Clothing, Wallet ,KOLKATA ,WB,India,Windows, Regular ,BLOCKED,No,42,Critical,,0,0,Mastercard,MID9602,INR,Unknown
TXN100588,CUST3258,2026-03-17 03:39:00,2307.83,Online Services,UPI,Lucknow,UP,India,MacOS,Premium,Approved,No,26,Low,Unusual Time,6,5, Mastercard ,MID1378,INR,Trusted
TXN135027,CUST5005,2026-03-24 21:01:29,1297.33, Utilities ,Debit Card,Mumbai ,MH,India,WINDOWS, Premium ,BLOCKED,No ,72,Low,Unusual Time; Failed Authentication,6,0,RuPay,MID1530,INR,Blacklisted
TXN123081,CUST1431,2026-07-01 01:17:00,228.39,Utilities,Wallet,Ahmedabad,GJ,India,Android,Premium,Approved,No,14,Low,Unusual Time,5,1,RuPay,MID9740,INR, VPN Detected
TXN117740,CUST1873,2026-03-31 00:40:00,1375.74,Education,Debit Card,Nashik,MH,India,iOS,Premium,Approved,No,34,Medium,Unusual Time,6,6,Visa,MID8983,INR, VPN Detected
TXN110144,CUST3509,2026-07-26 17:12:00,,Jewellery,Debit Card,Nagpur,MH,India,iOS,Regular,Approved,No,1,Low,,11,1,Visa,MID8767,INR,NEW IP
TXN124361,CUST3184,2026-03-02 02:13:00,5322.94,Jewellery,Debit Card,Gurugram,HR,India,Android,Premium,Blocked,Yes,30,Low,Unusual Time,0,3,RuPay,MID5935,INR,New IP
TXN136416,CUST2633,2026-05-02 17:29:42,656.02, Clothing ,Net  Banking,Gurgaon,HR,India,ios,Premium,Pending, yes ,66,Low,Velocity Alert; Location Mismatch,6,0,Amex,MID1154,INR,Unknown
TXN130113,CUST6756,2026-04-23 10:46:00,924.62,Gaming,UPI,Kolkata,WB,India,Android,Regular,Approved,No,1,Low,,11,5,Visa,MID6882,INR,Blacklisted
TXN137878,CUST7740,2026-05-20 20:54:50,490.69,fuel, UPI ,Ahmedabad,GJ,India,macos, Premium ,Declined, yes ,14,High,Unusual Time; New Device; Velocity Alert; Failed Authentication,11,3,RUPAY,MID1179,INR,Trusted
TXN139430,CUST3056,2026-05-09 02:45:03,1037.48,healthcare,CREDIT CARD,Nagpur,MH,India,IOS,NEW, Approved ,Yes,84,Low,,4,7,RuPay,,INR,trusted
TXN123532,CUST6208,2026-02-26 11:56:00,4359.61,Healthcare,Net Banking,Pune,MH,India,windows,Regular,Approved,No,27,Low,Velocity Alert,2,3,RuPay,MID9488,INR,Unknown
TXN108753,CUST3471,2026-07-28 20:58:00,1246.67,Jewellery,Net Banking,Indore,MP,India,MacOS,New,Approved,No,11,Low,,12,1,visa,MID4490,INR,Unknown
TXN116235,CUST5970,2026-09-02 21:56:00,2845.77,Fuel,Net Banking,Ahmedabad,GJ,India,MacOS,New,Declined,No,14,Low,,0,5, Mastercard ,MID6338,INR,NEW IP
TXN115352,CUST9568,2026-06-29 07:07:00,1062.02,Grocery,Net Banking,Jaipur,RJ,India,MacOS,New,Approved,No,1,Low,,9,3,amex ,MID9743,INR, VPN Detected
TXN143394,CUST2711,2026-06-30 06:01:19,1079.94,Food & Dining,Credit Card,Pune,MH,India,ANDROID,Regular,approved,No,50,High,,3,2,Visa,MID5526,INR,New IP
TXN118995,CUST4979,2026-08-09 10:41:00,1846.99,Fuel,Credit Card,Nashik,MH,India,Android,Regular,Approved,No,7,Low,,6,5,amex ,MID8120,INR,New IP
TXN131850,CUST3372,2026-09-05 10:19:00,517.41,Clothing,Credit Card,Mumbai,MH,India,Windows,New,Declined,No,20,Low,Velocity Alert,6,3,Amex,MID6016,USD,Blacklisted
TXN121156,CUST6966,2026-08-17 01:52:00,3402.65,Gaming,UPI,Nashik,MH,India,iOS,Premium,Approved,No,15,Low,Unusual Time,7,0, Mastercard ,MID7219,Rs,Blacklisted
TXN109600,CUST8019,2026-01-23 23:40:00,378.03,Healthcare,Net Banking,Ahmedabad,GJ,India,MacOS,New, Approved ,No,2,Low,,10,5,visa,MID2810,INR,trusted
TXN122925,CUST9061,2026-06-04 21:51:00,7415.03,Grocery,Wallet,Mumbai,MH,India,MacOS,New,Approved,No,5,Low,,5,0,amex ,MID1285,INR ,
TXN113411,CUST7399,2026-09-20 16:40:00,1657.61,Gaming,UPI,Gurugram,HR,India,iOS,Regular,Pending,No,1,Low,,9,4,RUPAY,MID2587,INR,New IP
TXN106204,CUST1581,2026-06-07 18:18:00,2633.83,Food & Dining,Wallet,Nashik,MH,India,iOS,New,Declined,No,4,Low,,9,2,Visa,MID4220,INR,trusted
TXN117087,CUST2571,2026-02-05 21:28:00,7285.18,Grocery,UPI,Lucknow,UP,India,Android,New,Blocked,No,4,Low,,12,0,RUPAY,MID9122,INR ,Unknown
TXN124886,CUST8837,2026-08-24 06:50:00,1190.78,Travel,Net Banking,Lucknow,UP,India,MacOS,Premium,Approved,No,5,Low,,8,6,Amex,MID3016,,VPN Detected
